2014-12-02 23:05:02.416885	1191258123	韩寒	0
2014-12-02 23:05:02.605108	1826792401	王思聪	0
2014-12-02 23:05:03.004119	1494848464	宁财神	8
2014-12-02 23:05:03.340987	2123664205	英式没品笑话百科	2
2014-12-02 23:05:03.473854	1788911247	谷大白话	0
2014-12-02 23:05:03.789846	2709577332	Happy张江	4
2014-12-02 23:05:04.076089	3229125510	小野妹子学吐槽	2
2014-12-02 23:05:04.205298	1761179351	留几手	0
2014-12-02 23:05:04.785984	1784473157	中国新闻网	4
2014-12-02 23:05:05.167561	1618051664	头条新闻	4
2014-12-02 23:05:05.959407	1713926427	微博搞笑排行榜	5
2014-12-02 23:05:06.423189	2423763501	正常人办不出这种事儿	10
2014-12-02 23:05:07.161513	1764222885	当时我就震惊了	10
2014-12-02 23:05:07.559346	2430259303	我的前任是个极品	3
2014-12-03 01:05:01.279838	1266321801	姚晨	0
2014-12-03 01:05:01.468400	1191258123	韩寒	0
2014-12-03 01:05:01.713730	1826792401	王思聪	0
2014-12-03 01:05:02.217962	1494848464	宁财神	10
2014-12-03 01:05:02.381285	2123664205	英式没品笑话百科	0
2014-12-03 01:05:02.570245	1788911247	谷大白话	0
2014-12-03 01:05:03.030709	2709577332	Happy张江	1
2014-12-03 01:05:03.193898	3229125510	小野妹子学吐槽	0
2014-12-03 01:05:03.365001	1761179351	留几手	0
2014-12-03 01:05:03.537717	1784473157	中国新闻网	0
2014-12-03 01:05:03.877899	1618051664	头条新闻	1
2014-12-03 01:05:04.309771	1713926427	微博搞笑排行榜	3
2014-12-03 01:05:04.781198	2423763501	正常人办不出这种事儿	8
2014-12-03 01:05:05.174880	1764222885	当时我就震惊了	2
2014-12-03 01:05:05.347605	2430259303	我的前任是个极品	0
2014-12-03 07:05:02.290150	1266321801	姚晨	0
2014-12-03 07:05:02.445227	1191258123	韩寒	0
2014-12-03 07:05:02.797155	1826792401	王思聪	1
2014-12-03 07:05:02.957194	1494848464	宁财神	0
2014-12-03 07:05:03.128562	2123664205	英式没品笑话百科	0
2014-12-03 07:05:03.587544	1788911247	谷大白话	0
2014-12-03 07:05:03.773461	2709577332	Happy张江	0
2014-12-03 07:05:03.938782	3229125510	小野妹子学吐槽	0
2014-12-03 07:05:04.114555	1761179351	留几手	0
2014-12-03 07:05:04.241002	1784473157	中国新闻网	0
2014-12-03 07:05:04.497745	1618051664	头条新闻	3
2014-12-03 07:05:04.837825	1713926427	微博搞笑排行榜	1
2014-12-03 07:05:04.971894	2423763501	正常人办不出这种事儿	0
2014-12-03 07:05:05.123139	1764222885	当时我就震惊了	0
2014-12-03 07:05:05.271254	2430259303	我的前任是个极品	0
2014-12-03 10:05:01.900334	1266321801	姚晨	0
2014-12-03 10:05:02.051659	1191258123	韩寒	0
2014-12-03 10:05:02.197059	1826792401	王思聪	0
2014-12-03 10:05:02.327965	1494848464	宁财神	0
2014-12-03 10:05:02.475658	2123664205	英式没品笑话百科	0
2014-12-03 10:05:02.867271	1788911247	谷大白话	2
2014-12-03 10:05:03.178621	2709577332	Happy张江	4
2014-12-03 10:05:03.563789	3229125510	小野妹子学吐槽	3
2014-12-03 10:05:03.730751	1761179351	留几手	0
2014-12-03 10:05:04.179248	1784473157	中国新闻网	6
